country,year,gender,age,suicides_no,population,suicides/100k pop,gdp_for_year,gdp_per_capita,hdi_for_year,total_suicides_year,total_population_year,suicides_to_population_ratio,suicides_to_population_ratio_discretize,gdp_category,gender_encoded,suicides_no_zscore,population_zscore,suicides_to_population_ratio_zscore,gdp_for_year_zscore,gdp_per_capita_zscore,hdi_for_year_zscore,total_suicides_year_category
Lithuania,2006,female,15-24 years,10,236885,4.22,30216060233,9667,0.806,1049,3125767,4.221457669333221e-05,High,Medium,0,-0.7427592289037795,-0.2001120242967931,-0.9315782886557772,0.1690448241671103,0.0712660566450001,0.5190520072920108,1001-3000
Lithuania,2006,male,5-14 years,5,199438,2.51,30216060233,9667,0.806,1049,3125767,2.5070447958764126e-05,Medium,Medium,1,-0.7907307614486954,-0.517696670032415,-0.9863525416012104,0.1690448241671103,0.0712660566450001,0.5190520072920108,1001-3000
Lithuania,2006,female,5-14 years,1,189257,0.53,30216060233,9667,0.806,1049,3125767,5.283820413511785e-06,Very Low,Medium,0,-0.829107987484628,-0.6040408171799667,-1.049569387372757,0.1690448241671103,0.0712660566450001,0.5190520072920108,1001-3000
Lithuania,2007,male,55-74 years,220,267333,82.29,39738180077,12869,0.806,1025,3087867,0.0008229436695058,Extreme,Medium,1,1.4122469987270967,0.085056920323856,1.562245594060992,0.811511812882071,0.6617530226188278,0.5190520072920108,1001-3000
Lithuania,2007,male,75+ years,51,67551,75.5,39738180077,12869,0.806,1025,3087867,0.000754985122352,Extreme,Medium,1,-0.361150470881914,-1.6124024764386844,1.3428663192837484,0.811511812882071,0.6617530226188278,0.5190520072920108,1001-3000
Lithuania,2007,male,35-54 years,326,447405,72.86,39738180077,12869,0.806,1025,3087867,0.0007286463048021,Extreme,Medium,1,2.524555470789553,1.6150491543280414,1.257841095311401,0.811511812882071,0.6617530226188278,0.5190520072920108,1001-3000
Lithuania,2007,male,25-34 years,146,210164,69.47,39738180077,12869,0.806,1025,3087867,0.0006946955710778,Extreme,Medium,1,0.6357297635136838,-0.4006828172576963,1.1482435883821234,0.811511812882071,0.6617530226188278,0.5190520072920108,1001-3000
Lithuania,2007,male,15-24 years,101,243589,41.46,39738180077,12869,0.806,1025,3087867,0.0004146328446686,Extreme,Medium,1,0.1635233366947164,-0.1166853583435402,0.2441636692993865,0.811511812882071,0.6617530226188278,0.5190520072920108,1001-3000
Lithuania,2007,female,75+ years,40,164150,24.37,39738180077,12869,0.806,1025,3087867,0.0002436795613767,Extreme,Medium,0,-0.4765787085487727,-0.7916434477580994,-0.30769638186518,0.811511812882071,0.6617530226188278,0.5190520072920108,1001-3000
Lithuania,2007,female,35-54 years,60,485943,12.35,39738180077,12869,0.806,1025,3087867,0.0001234712713219,Extreme,Medium,0,-0.2667091855181205,1.9424895154838755,-0.6957448113696058,0.811511812882071,0.6617530226188278,0.5190520072920108,1001-3000
Lithuania,2007,female,55-74 years,46,387684,11.87,39738180077,12869,0.806,1025,3087867,0.0001186533362222,Extreme,Medium,0,-0.413617851639577,1.1076262001376955,-0.7112977499235152,0.811511812882071,0.6617530226188278,0.5190520072920108,1001-3000
Lithuania,2007,female,25-34 years,17,212154,8.01,39738180077,12869,0.806,1025,3087867,8.013047126144216e-05,Extreme,Medium,0,-0.7179286600340227,-0.3837746663754473,-0.8356547076775802,0.811511812882071,0.6617530226188278,0.5190520072920108,1001-3000
Lithuania,2007,female,15-24 years,10,236177,4.23,39738180077,12869,0.806,1025,3087867,4.234112551179836e-05,High,Medium,0,-0.791382993094751,-0.1796618479612433,-0.9576437673627652,0.811511812882071,0.6617530226188278,0.5190520072920108,1001-3000
Lithuania,2007,female,5-14 years,4,177982,2.25,39738180077,12869,0.806,1025,3087867,2.247418278252857e-05,Medium,Medium,0,-0.8543438500039466,-0.6741190542891209,-1.0217769142666353,0.811511812882071,0.6617530226188278,0.5190520072920108,1001-3000
Lithuania,2007,male,5-14 years,4,187735,2.13,39738180077,12869,0.806,1025,3087867,2.130662902495539e-05,Medium,Medium,1,-0.8543438500039466,-0.5912521218496366,-1.025545933872369,0.811511812882071,0.6617530226188278,0.5190520072920108,1001-3000
Lithuania,2008,male,35-54 years,401,444829,90.15,47850551149,15669,0.806,1111,3053756,0.0009014700030798,Extreme,Medium,1,2.8170417251141138,1.6209008779346126,1.643049263256309,1.3588616361727637,1.178106396986947,0.5190520072920108,1001-3000
Lithuania,2008,male,75+ years,56,69533,80.54,47850551149,15669,0.806,1111,3053756,0.0008053729883652,Extreme,Medium,1,-0.3341478836328277,-1.574895005521848,1.3523214939466266,1.3588616361727637,1.178106396986947,0.5190520072920108,1001-3000
Lithuania,2008,male,25-34 years,155,207780,74.6,47850551149,15669,0.806,1111,3053756,0.0007459813264029,Extreme,Medium,1,0.5701065258336858,-0.3976663819814818,1.1726405179124064,1.3588616361727637,1.178106396986947,0.5190520072920108,1001-3000
Lithuania,2008,male,55-74 years,190,264954,71.71,47850551149,15669,0.806,1111,3053756,0.0007171056107852,Extreme,Medium,1,0.889792428170332,0.0891931471388383,1.085281171592575,1.3588616361727637,1.178106396986947,0.5190520072920108,1001-3000
Lithuania,2008,male,15-24 years,114,242106,47.09,47850551149,15669,0.806,1111,3053756,0.0004708681321404,Extreme,Medium,1,0.1956173259536145,-0.1053667318505812,0.340324909429243,1.3588616361727637,1.178106396986947,0.5190520072920108,1001-3000
Lithuania,2008,female,75+ years,36,168662,21.34,47850551149,15669,0.806,1111,3053756,0.0002134446407608,Extreme,Medium,0,-0.5168255421109114,-0.7307718330628944,-0.4384730338676449,1.3588616361727637,1.178106396986947,0.5190520072920108,1001-3000
Lithuania,2008,female,55-74 years,60,384300,15.61,47850551149,15669,0.806,1111,3053756,0.0001561280249804,Extreme,Medium,0,-0.2976123519372111,1.1054721789084143,-0.6118762545577473,1.3588616361727637,1.178106396986947,0.5190520072920108,1001-3000
Lithuania,2008,female,35-54 years,65,483453,13.44,47850551149,15669,0.806,1111,3053756,0.0001344494707861,Extreme,Medium,0,-0.2519429373176902,1.949799720988155,-0.6774616186971637,1.3588616361727637,1.178106396986947,0.5190520072920108,1001-3000
Lithuania,2008,female,15-24 years,17,234198,7.26,47850551149,15669,0.806,1111,3053756,7.258815190565248e-05,Very High,Medium,0,-0.6903693176650907,-0.1727065218999654,-0.8646141884006114,1.3588616361727637,1.178106396986947,0.5190520072920108,1001-3000
Lithuania,2008,female,25-34 years,15,208792,7.18,47850551149,15669,0.806,1111,3053756,7.184183302042223e-05,Very High,Medium,0,-0.7086370835128991,-0.3890487963049546,-0.8668720694111826,1.3588616361727637,1.178106396986947,0.5190520072920108,1001-3000
Lithuania,2008,male,5-14 years,2,177345,1.13,47850551149,15669,0.806,1111,3053756,1.1277453550988186e-05,Low,Medium,1,-0.8273775615236534,-0.6568326073422567,-1.0501009344812078,1.3588616361727637,1.178106396986947,0.5190520072920108,1001-3000
Lithuania,2008,female,5-14 years,0,167804,0.0,47850551149,15669,0.806,1111,3053756,0.0,,Medium,0,-0.8456453273714617,-0.738078047006037,-1.084219256721599,1.3588616361727637,1.178106396986947,0.5190520072920108,1001-3000
Lithuania,2009,male,35-54 years,428,440281,97.21,37440673478,12412,0.806,1138,3016497,0.0009721064501988,Extreme,Medium,1,2.8025111673246887,1.6161805828263551,1.750785689476314,0.6564967353158743,0.5774767754451741,0.5190520072920108,1001-3000
Lithuania,2009,male,55-74 years,239,263507,90.7,37440673478,12412,0.806,1138,3016497,0.0009069967780742,Extreme,Medium,1,1.2126924260809686,0.103797025646293,1.5632609758146596,0.6564967353158743,0.5774767754451741,0.5190520072920108,1001-3000
Lithuania,2009,male,75+ years,57,71090,80.18,37440673478,12412,0.806,1138,3016497,0.0008018005345336,Extreme,Medium,1,-0.3182441395611327,-1.5424196517039737,1.2602814828373128,0.6564967353158743,0.5774767754451741,0.5190520072920108,1001-3000
Lithuania,2009,male,25-34 years,116,205749,56.38,37440673478,12412,0.806,1138,3016497,0.0005637937486937,Extreme,Medium,1,0.1780484833668011,-0.3903494523176951,0.5747895596289526,0.6564967353158743,0.5774767754451741,0.5190520072920108,1001-3000
Lithuania,2009,male,15-24 years,109,237032,45.99,37440673478,12412,0.806,1138,3016497,0.0004598535218873,Extreme,Medium,1,0.1191663077651819,-0.122708878368676,0.2754275657227784,0.6564967353158743,0.5774767754451741,0.5190520072920108,1001-3000
Lithuania,2009,female,75+ years,40,172277,23.22,37440673478,12412,0.806,1138,3016497,0.0002321842149561,Extreme,Medium,0,-0.4612437088793509,-0.6767179365174701,-0.3802910118507335,0.6564967353158743,0.5774767754451741,0.5190520072920108,1001-3000
Lithuania,2009,female,35-54 years,65,480247,13.53,37440673478,12412,0.806,1138,3016497,0.0001353470193462,Extreme,Medium,0,-0.2509502245878535,1.958108248921247,-0.6591953095684763,0.6564967353158743,0.5774767754451741,0.5190520072920108,1001-3000
Lithuania,2009,female,55-74 years,48,381948,12.57,37440673478,12412,0.806,1138,3016497,0.0001256715573847,Extreme,Medium,0,-0.3939497939060717,1.1171147131793226,-0.6870619563303019,0.6564967353158743,0.5774767754451741,0.5190520072920108,1001-3000
Lithuania,2009,female,25-34 years,15,205781,7.29,37440673478,12412,0.806,1138,3016497,7.28930270530321e-05,Very High,Medium,0,-0.6715371931708484,-0.3900756774762038,-0.8390713040196677,0.6564967353158743,0.5774767754451741,0.5190520072920108,1001-3000
Lithuania,2009,female,15-24 years,16,229147,6.98,37440673478,12412,0.806,1138,3016497,6.982417400184161e-05,Very High,Medium,0,-0.6631254537991884,-0.1901687104048623,-0.8479100183138034,0.6564967353158743,0.5774767754451741,0.5190520072920108,1001-3000
Lithuania,2009,male,5-14 years,3,169250,1.77,37440673478,12412,0.806,1138,3016497,1.772525849335303e-05,Low,Medium,1,-0.772478065630767,-0.7026153254297766,-0.9979619828531968,0.6564967353158743,0.5774767754451741,0.5190520072920108,1001-3000
Lithuania,2009,female,5-14 years,2,160188,1.25,37440673478,12412,0.806,1138,3016497,1.2485329737558369e-05,Low,Medium,0,-0.780889805002427,-0.7801449383545603,-1.0130536905438368,0.6564967353158743,0.5774767754451741,0.5190520072920108,1001-3000
Lithuania,2010,male,55-74 years,219,262907,83.3,37120517694,12584,0.827,1018,2949737,0.000832994176648,Extreme,Medium,1,1.331258818452083,0.1481405841580841,1.652365957969598,0.6348955030444946,0.60919562558493,0.9241334461743664,1001-3000
Lithuania,2010,male,35-54 years,357,430396,82.95,37120517694,12584,0.827,1018,2949737,0.0008294686753594,Extreme,Medium,1,2.7005536031456536,1.5995048234627776,1.6407991323952829,0.6348955030444946,0.60919562558493,0.9241334461743664,1001-3000
Lithuania,2010,male,75+ years,49,72479,67.61,37120517694,12584,0.827,1018,2949737,0.0006760578926309,Extreme,Medium,1,-0.3555535974747798,-1.5019999585779416,1.1374733299689597,0.6348955030444946,0.60919562558493,0.9241334461743664,1001-3000
Lithuania,2010,male,25-34 years,110,198028,55.55,37120517694,12584,0.827,1018,2949737,0.000555477003252,Extreme,Medium,1,0.2497143870636826,-0.4140638619956884,0.7418592028229964,0.6348955030444946,0.60919562558493,0.9241334461743664,1001-3000
Lithuania,2010,male,15-24 years,93,227810,40.82,37120517694,12584,0.827,1018,2949737,0.0004082349326192,Extreme,Medium,1,0.0810331454709964,-0.1559900196838209,0.2587723426032329,0.6348955030444946,0.60919562558493,0.9241334461743664,1001-3000
Lithuania,2010,female,75+ years,41,175611,23.35,37120517694,12584,0.827,1018,2949737,0.0002334705684723,Extreme,Medium,0,-0.4349330052831028,-0.6083168108609471,-0.3146124759556984,0.6348955030444946,0.60919562558493,0.9241334461743664,1001-3000
Lithuania,2010,female,35-54 years,72,471491,15.27,37120517694,12584,0.827,1018,2949737,0.0001527070506117,Extreme,Medium,0,-0.1273378000258513,1.9556106776635087,-0.579589694055814,0.6348955030444946,0.60919562558493,0.9241334461743664,1001-3000
Lithuania,2010,female,55-74 years,50,380465,13.14,37120517694,12584,0.827,1018,2949737,0.000131418133074,Extreme,Medium,0,-0.3456311714987394,1.1668312279865216,-0.649436554308226,0.6348955030444946,0.60919562558493,0.9241334461743664,1001-3000
Lithuania,2010,female,15-24 years,14,218961,6.39,37120517694,12584,0.827,1018,2949737,6.393832691666553e-05,Very High,Medium,0,-0.7028385066361927,-0.2326704115519868,-0.8708312110438073,0.6348955030444946,0.60919562558493,0.9241334461743664,1001-3000
Lithuania,2010,female,25-34 years,11,196906,5.59,37120517694,12584,0.827,1018,2949737,5.586421947528262e-05,High,Medium,0,-0.7326057845643138,-0.4237864746836851,-0.8973215693780227,0.6348955030444946,0.60919562558493,0.9241334461743664,1001-3000
Lithuania,2010,female,5-14 years,1,153084,0.65,37120517694,12584,0.827,1018,2949737,6.53236131796922e-06,Very Low,Medium,0,-0.8318300443247175,-0.8035229570485585,-1.0591745802980856,0.6348955030444946,0.60919562558493,0.9241334461743664,1001-3000
Lithuania,2010,male,5-14 years,1,161599,0.62,37120517694,12584,0.827,1018,2949737,6.1881571049325805e-06,Very Low,Medium,1,-0.8318300443247175,-0.7297368188682632,-1.060303880720415,0.6348955030444946,0.60919562558493,0.9241334461743664,1001-3000
Lithuania,2011,male,35-54 years,349,420391,83.02,43476873413,15097,0.831,1018,2879805,0.0008301795233485,Extreme,Medium,1,2.689776957788969,1.5874680797356155,1.5631784328232785,1.0637652069434922,1.072622779080317,1.001291815485292,1001-3000
Lithuania,2011,male,55-74 years,213,262391,81.18,43476873413,15097,0.831,1018,2879805,0.0008117656474497,Extreme,Medium,1,1.305008505072377,0.1971694271136879,1.5044885167269262,1.0637652069434922,1.072622779080317,1.001291815485292,1001-3000
Lithuania,2011,male,75+ years,56,74328,75.34,43476873413,15097,0.831,1018,2879805,0.0007534172855451,Extreme,Medium,1,-0.2935844881372186,-1.4576643419245248,1.3185167808815828,1.0637652069434922,1.072622779080317,1.001291815485292,1001-3000
Lithuania,2011,male,25-34 years,124,189937,65.28,43476873413,15097,0.831,1018,2879805,0.0006528480496164,Extreme,Medium,1,0.3987997382210774,-0.4403792980576358,0.99797589905049,1.0637652069434922,1.072622779080317,1.001291815485292,1001-3000
Lithuania,2011,male,15-24 years,74,217769,33.98,43476873413,15097,0.831,1018,2879805,0.0003398096147752,Extreme,Medium,1,-0.1103063105717873,-0.195475550590715,0.000239215218448,1.0637652069434922,1.072622779080317,1.001291815485292,1001-3000
Lithuania,2011,female,75+ years,38,179526,21.17,43476873413,15097,0.831,1018,2879805,0.0002116685048405,Extreme,Medium,0,-0.4768626657026499,-0.5319894200351478,-0.4081805564740015,1.0637652069434922,1.072622779080317,1.001291815485292,1001-3000
Lithuania,2011,female,55-74 years,68,378929,17.95,43476873413,15097,0.831,1018,2879805,0.000179453142937,Extreme,Medium,0,-0.1713990364269311,1.2226290750836513,-0.510859476301698,1.0637652069434922,1.072622779080317,1.001291815485292,1001-3000
Lithuania,2011,female,35-54 years,67,460566,14.55,43476873413,15097,0.831,1018,2879805,0.000145473178654,Extreme,Medium,0,-0.1815811574027884,1.940982309919704,-0.6191626528673814,1.0637652069434922,1.072622779080317,1.001291815485292,1001-3000
Lithuania,2011,female,25-34 years,17,187312,9.08,43476873413,15097,0.831,1018,2879805,9.075766635346374e-05,Extreme,Medium,0,-0.6906872061956532,-0.4634776142799938,-0.7935555315712438,1.0637652069434922,1.072622779080317,1.001291815485292,1001-3000
Lithuania,2011,female,15-24 years,10,207726,4.81,43476873413,15097,0.831,1018,2879805,4.81403387154232e-05,High,Medium,0,-0.7619620530266543,-0.2838475086178164,-0.9293882805847392,1.0637652069434922,1.072622779080317,1.001291815485292,1001-3000
Lithuania,2011,female,5-14 years,1,146411,0.68,43476873413,15097,0.831,1018,2879805,6.830087903231314e-06,Very Low,Medium,0,-0.85360114180937,-0.8233801787792943,-1.0610550283901163,1.0637652069434922,1.072622779080317,1.001291815485292,1001-3000
Lithuania,2011,male,5-14 years,1,154519,0.65,43476873413,15097,0.831,1018,2879805,6.471696037380516e-06,Very Low,Medium,1,-0.85360114180937,-0.752034979567531,-1.062197318511544,1.0637652069434922,1.072622779080317,1.001291815485292,1001-3000
Lithuania,2012,male,35-54 years,321,413107,77.7,42848195256,15099,0.833,927,2837770,0.0007770383944111,Extreme,Medium,1,2.682349737362854,1.5750128772642158,1.5810532130950343,1.021347660324063,1.0729916029191513,1.0398710001407545,501-1000
Lithuania,2012,male,55-74 years,195,263194,74.09,42848195256,15099,0.833,927,2837770,0.0007408983487465,Extreme,Medium,1,1.2957812577414405,0.2382069558918046,1.458243699071005,1.021347660324063,1.0729916029191513,1.0398710001407545,501-1000
Lithuania,2012,male,75+ years,53,76080,69.66,42848195256,15099,0.833,927,2837770,0.0006966351209253,Extreme,Medium,1,-0.266859409768407,-1.430328148946851,1.307830344635731,1.021347660324063,1.0729916029191513,1.0398710001407545,501-1000
Lithuania,2012,male,25-34 years,117,187811,62.3,42848195256,15099,0.833,927,2837770,0.0006229667058904,Extreme,Medium,1,0.437429341785327,-0.433999195481435,1.0574935760184598,1.021347660324063,1.0729916029191513,1.0398710001407545,501-1000
Lithuania,2012,male,15-24 years,64,209964,30.48,42848195256,15099,0.833,927,2837770,0.0003048141586176,Extreme,Medium,1,-0.145809780595109,-0.2364562100421267,-0.023638420290878,1.021347660324063,1.0729916029191513,1.0398710001407545,501-1000
Lithuania,2012,female,75+ years,37,183510,20.16,42848195256,15099,0.833,927,2837770,0.0002016238897062,Extreme,Medium,0,-0.4429315976568406,-0.47235212196428,-0.3742950546135953,1.021347660324063,1.0729916029191513,1.0398710001407545,501-1000
Lithuania,2012,female,35-54 years,74,451819,16.38,42848195256,15099,0.833,927,2837770,0.0001637823995892,Extreme,Medium,0,-0.035764663164838,1.920215967244196,-0.5028863423596984,1.021347660324063,1.0729916029191513,1.0398710001407545,501-1000
Lithuania,2012,female,55-74 years,45,378541,11.89,42848195256,15099,0.833,927,2837770,0.000118877479586,Extreme,Medium,0,-0.3548955037126238,1.2667805459910189,-0.6554802669512972,1.021347660324063,1.0729916029191513,1.0398710001407545,501-1000
Lithuania,2012,female,25-34 years,10,183799,5.44,42848195256,15099,0.833,927,2837770,5.4407260104788384e-05,High,Medium,0,-0.7400534147185722,-0.4697750478527845,-0.8745601319019258,1.021347660324063,1.0729916029191513,1.0398710001407545,501-1000
Lithuania,2012,female,15-24 years,8,199629,4.01,42848195256,15099,0.833,927,2837770,4.007433789679856e-05,High,Medium,0,-0.7620624382046264,-0.3286155904653313,-0.9232656379005424,1.021347660324063,1.0729916029191513,1.0398710001407545,501-1000
Lithuania,2012,male,5-14 years,3,149055,2.01,42848195256,15099,0.833,927,2837770,2.012679883264567e-05,Medium,Medium,1,-0.8170849969197619,-0.7795946427655877,-0.991050488013323,1.021347660324063,1.0729916029191513,1.0398710001407545,501-1000
Lithuania,2012,female,5-14 years,0,141261,0.0,42848195256,15099,0.833,927,2837770,0.0,,Medium,0,-0.8500985321488431,-0.8490953888728403,-1.0594444907889689,1.021347660324063,1.0729916029191513,1.0398710001407545,501-1000
Lithuania,2013,male,35-54 years,382,405191,94.28,46417340375,16538,0.837,1085,2806627,0.0009427652637891,Extreme,Medium,1,2.748372606294657,1.551032420503706,1.7050500388077954,1.2621614659112204,1.3383603549604812,1.1170293694516795,1001-3000
Lithuania,2013,male,55-74 years,223,265835,83.89,46417340375,16538,0.837,1085,2806627,0.0008388662140049,Extreme,Medium,1,1.249688715808745,0.2892762063829355,1.3955054606017276,1.2621614659112204,1.3383603549604812,1.1170293694516795,1001-3000
